customer_id,customer_name,signup_date,gender,city,area,acquisition_channel
1876,Customer 1876,2023-08-22,Female,Pune,Viman Nagar,Social Media
1877,Customer 1877,2025-05-31,Female,Chennai,Adyar,Paid Ads
1878,Customer 1878,2025-02-23,Male,Delhi,Central Delhi,Paid Ads
1879,Customer 1879,2025-01-12,Female,Bengaluru,Electronic City,Organic
1880,Customer 1880,2025-03-21,Female,Kolkata,Howrah,Social Media
1881,Customer 1881,2024-09-06,Male,Bengaluru,HSR Layout,Organic
1882,Customer 1882,2024-10-12,Male,Pune,Kothrud,Paid Ads
1883,Customer 1883,2025-01-13,Female,Bengaluru,HSR Layout,Organic
1884,Customer 1884,2024-09-01,Male,Delhi,North Delhi,Social Media
1885,Customer 1885,2024-01-12,Female,Pune,Kothrud,Social Media
1886,Customer 1886,2024-04-03,Female,Chennai,T Nagar,Paid Ads
1887,Customer 1887,2024-05-07,Male,Pune,Hinjewadi,Paid Ads
1888,Customer 1888,2023-09-26,Male,Pune,Koregaon Park,Social Media
1889,Customer 1889,2024-11-21,Male,Mumbai,Powai,Referral
1890,Customer 1890,2023-06-20,Female,Pune,Hinjewadi,Paid Ads
1891,Customer 1891,2024-10-17,Male,Chennai,Velachery,Organic
1892,Customer 1892,2025-01-03,Other,Pune,Kothrud,Paid Ads
1893,Customer 1893,2025-03-30,Male,Kolkata,Park Street,Referral
1894,Customer 1894,2023-08-03,Female,Delhi,West Delhi,Organic
1895,Customer 1895,2025-05-26,Female,Delhi,Central Delhi,Referral
1896,Customer 1896,2025-05-04,Female,Delhi,West Delhi,Organic
1897,Customer 1897,2025-02-02,Female,Mumbai,Thane,Paid Ads
1898,Customer 1898,2024-09-30,Female,Chennai,Velachery,Paid Ads
1899,Customer 1899,2024-10-26,Female,Hyderabad,Madhapur,Paid Ads
1900,Customer 1900,2023-07-26,Other,Pune,Viman Nagar,Social Media
1901,Customer 1901,2024-07-28,Female,Hyderabad,Gachibowli,Social Media
1902,Customer 1902,2025-02-16,Male,Pune,Koregaon Park,Referral
1903,Customer 1903,2023-07-02,Other,Kolkata,Howrah,Social Media
1904,Customer 1904,2024-11-27,Male,Bengaluru,Whitefield,Social Media
1905,Customer 1905,2023-07-06,Male,Delhi,South Delhi,Organic
1906,Customer 1906,2024-11-03,Other,Mumbai,Thane,Paid Ads
1907,Customer 1907,2023-10-01,Female,Mumbai,Andheri,Social Media
1908,Customer 1908,2024-02-15,Male,Chennai,OMR,Paid Ads
1909,Customer 1909,2024-01-26,Male,Kolkata,Howrah,Social Media
1910,Customer 1910,2024-05-30,Male,Hyderabad,Madhapur,Paid Ads
1911,Customer 1911,2023-10-22,Male,Hyderabad,Secunderabad,Social Media
1912,Customer 1912,2024-05-22,Other,Mumbai,Thane,Organic
1913,Customer 1913,2023-12-12,Female,Pune,Koregaon Park,Social Media
1914,Customer 1914,2023-10-31,Male,Chennai,Velachery,Paid Ads
1915,Customer 1915,2024-01-08,Male,Pune,Hinjewadi,Organic
1916,Customer 1916,2025-03-20,Female,Delhi,Central Delhi,Paid Ads
1917,Customer 1917,2024-06-06,Female,Chennai,Velachery,Organic
1918,Customer 1918,2024-12-31,Female,Pune,Koregaon Park,Organic
1919,Customer 1919,2024-08-22,Male,Mumbai,Navi Mumbai,Referral
1920,Customer 1920,2024-09-03,Male,Hyderabad,Hitech City,Organic
1921,Customer 1921,2025-02-16,Female,Mumbai,Thane,Organic
1922,Customer 1922,2024-08-23,Female,Chennai,Velachery,Organic
1923,Customer 1923,2024-06-15,Male,Bengaluru,Electronic City,Organic
1924,Customer 1924,2025-01-12,Female,Hyderabad,Madhapur,Paid Ads
1925,Customer 1925,2025-03-06,Male,Pune,Hinjewadi,Paid Ads
1926,Customer 1926,2024-05-29,Male,Bengaluru,Indiranagar,Referral
1927,Customer 1927,2023-10-09,Female,Mumbai,Andheri,Referral
1928,Customer 1928,2024-05-19,Female,Chennai,Velachery,Organic
1929,Customer 1929,2024-03-25,Female,Chennai,OMR,Social Media
1930,Customer 1930,2024-02-18,Female,Pune,Kothrud,Referral
1931,Customer 1931,2024-02-06,Male,Kolkata,Salt Lake,Referral
1932,Customer 1932,2025-01-09,Female,Hyderabad,Hitech City,Social Media
1933,Customer 1933,2024-08-03,Female,Pune,Kothrud,Referral
1934,Customer 1934,2025-03-23,Female,Bengaluru,Whitefield,Referral
1935,Customer 1935,2025-02-09,Male,Bengaluru,Indiranagar,Organic
1936,Customer 1936,2024-02-16,Female,Chennai,Adyar,Social Media
1937,Customer 1937,2023-12-19,Male,Pune,Viman Nagar,Paid Ads
1938,Customer 1938,2023-06-06,Female,Bengaluru,Whitefield,Referral
1939,Customer 1939,2024-11-21,Female,Kolkata,Park Street,Paid Ads
1940,Customer 1940,2024-10-02,Female,Mumbai,Navi Mumbai,Organic
1941,Customer 1941,2024-12-03,Male,Bengaluru,Koramangala,Social Media
1942,Customer 1942,2024-01-15,Male,Pune,Viman Nagar,Paid Ads
1943,Customer 1943,2024-11-21,Male,Kolkata,Howrah,Paid Ads
1944,Customer 1944,2024-10-07,Male,Mumbai,Thane,Social Media
1945,Customer 1945,2023-11-30,Male,Mumbai,Navi Mumbai,Referral
1946,Customer 1946,2024-10-07,Female,Delhi,West Delhi,Organic
1947,Customer 1947,2024-11-16,Male,Delhi,North Delhi,Paid Ads
1948,Customer 1948,2024-01-04,Female,Hyderabad,Madhapur,Referral
1949,Customer 1949,2023-07-02,Female,Hyderabad,Gachibowli,Paid Ads
1950,Customer 1950,2025-02-13,Male,Chennai,OMR,Paid Ads
1951,Customer 1951,2023-10-08,Female,Bengaluru,Whitefield,Paid Ads
1952,Customer 1952,2024-03-13,Male,Delhi,West Delhi,Paid Ads
1953,Customer 1953,2023-10-04,Male,Hyderabad,Secunderabad,Organic
1954,Customer 1954,2023-07-04,Male,Delhi,Central Delhi,Referral
1955,Customer 1955,2024-01-23,Male,Kolkata,Howrah,Referral
1956,Customer 1956,2023-12-06,Male,Bengaluru,Indiranagar,Referral
1957,Customer 1957,2023-10-22,Female,Kolkata,Salt Lake,Referral
1958,Customer 1958,2024-08-27,Male,Chennai,OMR,Paid Ads
1959,Customer 1959,2025-02-10,Female,Kolkata,Park Street,Social Media
1960,Customer 1960,2024-11-22,Female,Pune,Hinjewadi,Social Media
1961,Customer 1961,2024-04-01,Female,Bengaluru,Electronic City,Organic
1962,Customer 1962,2024-11-04,Male,Chennai,Adyar,Organic
1963,Customer 1963,2023-09-29,Male,Delhi,East Delhi,Organic
1964,Customer 1964,2025-05-24,Male,Pune,Kothrud,Paid Ads
1965,Customer 1965,2023-12-20,Female,Bengaluru,Whitefield,Referral
1966,Customer 1966,2023-08-18,Male,Bengaluru,Whitefield,Organic
1967,Customer 1967,2024-01-22,Male,Delhi,Central Delhi,Organic
1968,Customer 1968,2024-12-20,Male,Delhi,Central Delhi,Social Media
1969,Customer 1969,2024-10-05,Male,Pune,Kothrud,Organic
1970,Customer 1970,2023-08-16,Female,Delhi,Central Delhi,Social Media
1971,Customer 1971,2024-09-05,Male,Hyderabad,Gachibowli,Organic
1972,Customer 1972,2024-09-29,Male,Chennai,T Nagar,Referral
1973,Customer 1973,2025-04-02,Male,Bengaluru,HSR Layout,Organic
1974,Customer 1974,2023-11-09,Female,Chennai,OMR,Referral
1975,Customer 1975,2024-10-27,Female,Kolkata,Howrah,Referral
1976,Customer 1976,2025-05-27,Male,Bengaluru,Whitefield,Organic
1977,Customer 1977,2024-05-07,Male,Bengaluru,Koramangala,Paid Ads
1978,Customer 1978,2024-03-10,Female,Hyderabad,Secunderabad,Organic
1979,Customer 1979,2024-05-09,Female,Bengaluru,Indiranagar,Social Media
1980,Customer 1980,2023-12-23,Female,Hyderabad,Hitech City,Paid Ads
1981,Customer 1981,2024-05-13,Male,Mumbai,Navi Mumbai,Paid Ads
1982,Customer 1982,2024-04-28,Female,Mumbai,Thane,Organic
1983,Customer 1983,2024-01-27,Male,Mumbai,Navi Mumbai,Paid Ads
1984,Customer 1984,2024-04-08,Male,Mumbai,Navi Mumbai,Organic
1985,Customer 1985,2023-09-28,Female,Hyderabad,Secunderabad,Organic
1986,Customer 1986,2025-01-30,Female,Delhi,South Delhi,Organic
1987,Customer 1987,2024-07-19,Male,Pune,Hinjewadi,Paid Ads
1988,Customer 1988,2024-07-09,Male,Delhi,East Delhi,Social Media
1989,Customer 1989,2025-03-28,Male,Chennai,Adyar,Organic
1990,Customer 1990,2024-12-19,Male,Chennai,OMR,Referral
1991,Customer 1991,2025-01-24,Female,Mumbai,Powai,Paid Ads
1992,Customer 1992,2024-02-24,Male,Pune,Kothrud,Paid Ads
1993,Customer 1993,2024-11-26,Male,Hyderabad,Madhapur,Paid Ads
1994,Customer 1994,2024-11-23,Male,Kolkata,Salt Lake,Social Media
1995,Customer 1995,2024-08-21,Female,Delhi,East Delhi,Paid Ads
1996,Customer 1996,2024-11-19,Female,Delhi,Central Delhi,Referral
1997,Customer 1997,2025-01-16,Female,Bengaluru,Indiranagar,Paid Ads
1998,Customer 1998,2024-12-12,Male,Delhi,South Delhi,Referral
1999,Customer 1999,2024-01-31,Male,Pune,Hinjewadi,Organic
2000,Customer 2000,2023-10-27,Female,Kolkata,Howrah,Referral
2001,Customer 2001,2024-05-26,Male,Chennai,T Nagar,Social Media
2002,Customer 2002,2025-01-27,Female,Pune,Kothrud,Paid Ads
2003,Customer 2003,2024-02-29,Male,Chennai,T Nagar,Referral
2004,Customer 2004,2024-11-16,Female,Chennai,OMR,Organic
2005,Customer 2005,2024-04-04,Female,Chennai,Velachery,Paid Ads
2006,Customer 2006,2024-12-12,Female,Delhi,East Delhi,Social Media
2007,Customer 2007,2023-08-08,Female,Mumbai,Andheri,Social Media
2008,Customer 2008,2023-09-06,Male,Delhi,Central Delhi,Social Media
2009,Customer 2009,2023-09-20,Male,Hyderabad,Madhapur,Organic
2010,Customer 2010,2025-05-26,Male,Kolkata,Gariahat,Paid Ads
2011,Customer 2011,2025-01-06,Male,Pune,Koregaon Park,Organic
2012,Customer 2012,2023-10-02,Male,Delhi,West Delhi,Organic
2013,Customer 2013,2024-11-11,Female,Bengaluru,Koramangala,Paid Ads
2014,Customer 2014,2023-09-16,Female,Delhi,North Delhi,Paid Ads
2015,Customer 2015,2024-03-11,Male,Chennai,T Nagar,Social Media
2016,Customer 2016,2023-08-20,Female,Delhi,South Delhi,Social Media
2017,Customer 2017,2025-02-25,Other,Hyderabad,Hitech City,Paid Ads
2018,Customer 2018,2024-03-06,Male,Pune,Kothrud,Social Media
2019,Customer 2019,2024-04-11,Female,Chennai,T Nagar,Organic
2020,Customer 2020,2024-03-04,Male,Mumbai,Andheri,Referral
2021,Customer 2021,2024-11-20,Male,Kolkata,Salt Lake,Paid Ads
2022,Customer 2022,2024-01-03,Other,Pune,Viman Nagar,Organic
2023,Customer 2023,2025-03-17,Female,Kolkata,Salt Lake,Organic
2024,Customer 2024,2024-10-19,Male,Hyderabad,Gachibowli,Organic
2025,Customer 2025,2024-09-23,Female,Kolkata,Park Street,Paid Ads
2026,Customer 2026,2023-06-18,Female,Bengaluru,HSR Layout,Referral
2027,Customer 2027,2024-12-08,Male,Delhi,Central Delhi,Social Media
2028,Customer 2028,2024-09-18,Female,Bengaluru,Whitefield,Organic
2029,Customer 2029,2024-08-24,Male,Pune,Viman Nagar,Referral
2030,Customer 2030,2024-10-07,Female,Delhi,South Delhi,Referral
2031,Customer 2031,2024-01-23,Female,Mumbai,Thane,Social Media
2032,Customer 2032,2023-06-14,Female,Chennai,Velachery,Social Media
2033,Customer 2033,2024-01-24,Male,Hyderabad,Gachibowli,Organic
2034,Customer 2034,2024-05-22,Female,Mumbai,Andheri,Paid Ads
2035,Customer 2035,2025-05-07,Female,Kolkata,Park Street,Organic
2036,Customer 2036,2025-02-05,Male,Hyderabad,Hitech City,Organic
2037,Customer 2037,2025-02-22,Male,Delhi,North Delhi,Organic
2038,Customer 2038,2023-10-13,Female,Chennai,Velachery,Paid Ads
2039,Customer 2039,2023-07-17,Male,Chennai,OMR,Social Media
2040,Customer 2040,2023-06-11,Male,Mumbai,Bandra,Referral
2041,Customer 2041,2023-11-03,Male,Pune,Koregaon Park,Paid Ads
2042,Customer 2042,2025-01-31,Male,Mumbai,Bandra,Organic
2043,Customer 2043,2025-04-08,Male,Pune,Viman Nagar,Paid Ads
2044,Customer 2044,2024-10-03,Male,Pune,Kothrud,Referral
2045,Customer 2045,2024-02-04,Male,Bengaluru,HSR Layout,Organic
2046,Customer 2046,2023-08-15,Male,Pune,Viman Nagar,Social Media
2047,Customer 2047,2024-06-02,Male,Delhi,Central Delhi,Organic
2048,Customer 2048,2024-10-05,Male,Pune,Hinjewadi,Social Media
2049,Customer 2049,2025-03-17,Male,Hyderabad,Gachibowli,Referral
2050,Customer 2050,2023-08-29,Male,Delhi,North Delhi,Organic
2051,Customer 2051,2024-08-22,Female,Kolkata,Park Street,Paid Ads
2052,Customer 2052,2025-03-21,Female,Hyderabad,Gachibowli,Social Media
2053,Customer 2053,2023-11-04,Male,Chennai,Adyar,Organic
2054,Customer 2054,2025-05-20,Male,Chennai,Velachery,Referral
2055,Customer 2055,2023-11-24,Female,Mumbai,Thane,Referral
2056,Customer 2056,2024-09-21,Male,Bengaluru,Electronic City,Paid Ads
2057,Customer 2057,2023-12-29,Female,Delhi,South Delhi,Organic
2058,Customer 2058,2023-06-12,Male,Pune,Viman Nagar,Social Media
2059,Customer 2059,2023-09-10,Male,Kolkata,Salt Lake,Paid Ads
2060,Customer 2060,2025-03-17,Male,Pune,Kothrud,Organic
2061,Customer 2061,2023-08-08,Male,Mumbai,Thane,Referral
2062,Customer 2062,2025-03-22,Male,Hyderabad,Gachibowli,Referral
2063,Customer 2063,2025-01-28,Female,Mumbai,Andheri,Referral
2064,Customer 2064,2024-11-18,Male,Mumbai,Andheri,Social Media
2065,Customer 2065,2024-03-27,Female,Chennai,OMR,Social Media
2066,Customer 2066,2024-02-26,Female,Hyderabad,Gachibowli,Organic
2067,Customer 2067,2025-03-29,Male,Hyderabad,Madhapur,Organic
2068,Customer 2068,2024-07-25,Male,Hyderabad,Gachibowli,Social Media
2069,Customer 2069,2023-08-11,Female,Pune,Koregaon Park,Social Media
2070,Customer 2070,2024-12-19,Male,Hyderabad,Secunderabad,Social Media
2071,Customer 2071,2024-10-20,Female,Hyderabad,Gachibowli,Referral
2072,Customer 2072,2025-05-02,Male,Bengaluru,Whitefield,Referral
2073,Customer 2073,2024-02-16,Female,Mumbai,Andheri,Organic
2074,Customer 2074,2024-03-31,Female,Bengaluru,Whitefield,Organic
2075,Customer 2075,2024-10-23,Male,Kolkata,Howrah,Paid Ads
2076,Customer 2076,2023-07-10,Female,Hyderabad,Gachibowli,Referral
2077,Customer 2077,2023-11-29,Male,Mumbai,Powai,Social Media
2078,Customer 2078,2024-10-05,Female,Kolkata,Park Street,Social Media
2079,Customer 2079,2025-01-04,Female,Delhi,East Delhi,Paid Ads
2080,Customer 2080,2024-05-09,Male,Kolkata,Park Street,Paid Ads
2081,Customer 2081,2024-01-01,Male,Kolkata,Howrah,Referral
2082,Customer 2082,2023-09-02,Female,Delhi,East Delhi,Social Media
2083,Customer 2083,2024-08-27,Female,Mumbai,Powai,Paid Ads
2084,Customer 2084,2024-08-05,Male,Pune,Viman Nagar,Social Media
2085,Customer 2085,2023-08-22,Male,Pune,Kothrud,Paid Ads
2086,Customer 2086,2025-01-17,Male,Delhi,South Delhi,Paid Ads
2087,Customer 2087,2024-01-28,Female,Chennai,Adyar,Paid Ads
2088,Customer 2088,2024-05-13,Female,Pune,Koregaon Park,Paid Ads
2089,Customer 2089,2024-11-24,Female,Kolkata,Salt Lake,Paid Ads
2090,Customer 2090,2023-10-03,Male,Hyderabad,Gachibowli,Organic
2091,Customer 2091,2024-11-26,Male,Pune,Kothrud,Paid Ads
2092,Customer 2092,2025-01-22,Female,Mumbai,Bandra,Referral
2093,Customer 2093,2025-01-08,Female,Bengaluru,Whitefield,Organic
2094,Customer 2094,2024-04-04,Female,Delhi,East Delhi,Referral
2095,Customer 2095,2025-02-14,Male,Mumbai,Thane,Organic
2096,Customer 2096,2024-06-25,Female,Hyderabad,Madhapur,Social Media
2097,Customer 2097,2024-04-17,Female,Kolkata,Howrah,Social Media
2098,Customer 2098,2023-10-03,Male,Kolkata,Gariahat,Paid Ads
2099,Customer 2099,2024-06-18,Male,Chennai,Adyar,Organic
2100,Customer 2100,2023-11-20,Male,Hyderabad,Secunderabad,Organic
2101,Customer 2101,2023-09-22,Female,Bengaluru,HSR Layout,Referral
2102,Customer 2102,2023-09-22,Female,Chennai,T Nagar,Organic
2103,Customer 2103,2025-02-13,Male,Pune,Hinjewadi,Organic
2104,Customer 2104,2024-08-09,Male,Pune,Hinjewadi,Organic
2105,Customer 2105,2024-07-05,Female,Delhi,East Delhi,Referral
2106,Customer 2106,2025-05-20,Male,Hyderabad,Hitech City,Referral
2107,Customer 2107,2024-12-01,Female,Bengaluru,Whitefield,Organic
2108,Customer 2108,2023-08-15,Male,Pune,Viman Nagar,Social Media
2109,Customer 2109,2023-07-08,Male,Bengaluru,Whitefield,Organic
2110,Customer 2110,2023-07-24,Male,Chennai,OMR,Social Media
2111,Customer 2111,2025-02-25,Male,Kolkata,Park Street,Referral
2112,Customer 2112,2024-03-14,Female,Bengaluru,Indiranagar,Paid Ads
2113,Customer 2113,2024-06-05,Female,Bengaluru,Koramangala,Organic
2114,Customer 2114,2024-08-02,Male,Bengaluru,Indiranagar,Paid Ads
2115,Customer 2115,2023-06-12,Male,Hyderabad,Hitech City,Paid Ads
2116,Customer 2116,2024-11-28,Female,Chennai,Velachery,Paid Ads
2117,Customer 2117,2024-06-03,Male,Pune,Hinjewadi,Organic
2118,Customer 2118,2024-06-30,Male,Mumbai,Thane,Organic
2119,Customer 2119,2024-02-13,Female,Delhi,East Delhi,Social Media
2120,Customer 2120,2025-05-20,Male,Bengaluru,Koramangala,Organic
2121,Customer 2121,2023-10-22,Male,Mumbai,Powai,Organic
2122,Customer 2122,2023-12-27,Male,Chennai,T Nagar,Paid Ads
2123,Customer 2123,2023-07-14,Male,Mumbai,Bandra,Organic
2124,Customer 2124,2025-04-02,Female,Bengaluru,HSR Layout,Social Media
2125,Customer 2125,2024-03-23,Female,Hyderabad,Secunderabad,Paid Ads
2126,Customer 2126,2024-04-19,Male,Hyderabad,Hitech City,Referral
2127,Customer 2127,2024-05-11,Female,Mumbai,Andheri,Organic
2128,Customer 2128,2025-03-15,Male,Kolkata,Park Street,Referral
2129,Customer 2129,2023-12-22,Female,Hyderabad,Secunderabad,Referral
2130,Customer 2130,2024-12-27,Male,Hyderabad,Madhapur,Paid Ads
2131,Customer 2131,2024-08-25,Male,Bengaluru,Electronic City,Social Media
2132,Customer 2132,2023-09-18,Male,Kolkata,Gariahat,Social Media
2133,Customer 2133,2023-08-13,Male,Kolkata,Gariahat,Social Media
2134,Customer 2134,2023-07-28,Female,Hyderabad,Secunderabad,Referral
2135,Customer 2135,2024-07-04,Male,Kolkata,Salt Lake,Social Media
2136,Customer 2136,2024-03-04,Female,Bengaluru,Indiranagar,Paid Ads
2137,Customer 2137,2024-04-07,Female,Mumbai,Navi Mumbai,Social Media
2138,Customer 2138,2023-09-01,Female,Chennai,Velachery,Social Media
2139,Customer 2139,2024-06-10,Female,Mumbai,Bandra,Social Media
2140,Customer 2140,2025-02-25,Female,Mumbai,Andheri,Organic
2141,Customer 2141,2024-12-19,Female,Bengaluru,Electronic City,Social Media
2142,Customer 2142,2024-08-11,Male,Hyderabad,Secunderabad,Referral
2143,Customer 2143,2024-02-07,Female,Mumbai,Bandra,Organic
2144,Customer 2144,2024-04-27,Male,Chennai,Velachery,Referral
2145,Customer 2145,2024-03-06,Male,Mumbai,Powai,Paid Ads
2146,Customer 2146,2024-02-25,Male,Pune,Viman Nagar,Referral
2147,Customer 2147,2023-06-14,Female,Delhi,South Delhi,Paid Ads
2148,Customer 2148,2024-06-29,Female,Hyderabad,Gachibowli,Paid Ads
2149,Customer 2149,2025-01-10,Male,Bengaluru,Whitefield,Organic
2150,Customer 2150,2023-11-21,Male,Chennai,Velachery,Referral
2151,Customer 2151,2023-11-23,Female,Hyderabad,Secunderabad,Social Media
2152,Customer 2152,2024-07-26,Female,Kolkata,Howrah,Referral
2153,Customer 2153,2023-09-30,Male,Chennai,Adyar,Paid Ads
2154,Customer 2154,2024-05-25,Female,Delhi,North Delhi,Organic
2155,Customer 2155,2024-11-07,Male,Bengaluru,Koramangala,Paid Ads
2156,Customer 2156,2024-09-29,Female,Pune,Viman Nagar,Paid Ads
2157,Customer 2157,2024-02-11,Male,Bengaluru,Koramangala,Referral
2158,Customer 2158,2024-11-23,Female,Delhi,Central Delhi,Social Media
2159,Customer 2159,2024-09-23,Female,Pune,Viman Nagar,Referral
2160,Customer 2160,2023-08-26,Female,Mumbai,Andheri,Organic
2161,Customer 2161,2024-07-10,Female,Pune,Koregaon Park,Organic
2162,Customer 2162,2023-10-03,Male,Pune,Koregaon Park,Social Media
2163,Customer 2163,2024-01-10,Male,Hyderabad,Secunderabad,Organic
2164,Customer 2164,2025-03-21,Male,Chennai,Velachery,Paid Ads
2165,Customer 2165,2023-06-08,Male,Mumbai,Thane,Referral
2166,Customer 2166,2023-10-02,Male,Hyderabad,Secunderabad,Organic
2167,Customer 2167,2023-11-13,Male,Bengaluru,Indiranagar,Referral
2168,Customer 2168,2025-04-08,Female,Bengaluru,HSR Layout,Organic
2169,Customer 2169,2023-09-29,Female,Mumbai,Thane,Paid Ads
2170,Customer 2170,2024-11-20,Male,Kolkata,Howrah,Referral
2171,Customer 2171,2024-03-21,Male,Mumbai,Thane,Paid Ads
2172,Customer 2172,2023-06-26,Female,Mumbai,Navi Mumbai,Organic
2173,Customer 2173,2024-07-10,Female,Mumbai,Bandra,Referral
2174,Customer 2174,2025-02-09,Male,Hyderabad,Secunderabad,Organic
2175,Customer 2175,2025-01-21,Female,Pune,Koregaon Park,Organic
2176,Customer 2176,2023-06-23,Female,Delhi,East Delhi,Referral
2177,Customer 2177,2024-11-09,Female,Hyderabad,Gachibowli,Paid Ads
2178,Customer 2178,2024-08-29,Female,Chennai,T Nagar,Social Media
2179,Customer 2179,2024-10-01,Male,Mumbai,Thane,Referral
2180,Customer 2180,2025-02-19,Male,Pune,Koregaon Park,Organic
2181,Customer 2181,2024-12-12,Male,Kolkata,Gariahat,Referral
2182,Customer 2182,2024-11-25,Female,Hyderabad,Madhapur,Social Media
2183,Customer 2183,2024-02-11,Male,Delhi,South Delhi,Social Media
2184,Customer 2184,2025-04-19,Male,Bengaluru,Indiranagar,Paid Ads
2185,Customer 2185,2024-11-13,Other,Delhi,West Delhi,Paid Ads
2186,Customer 2186,2023-09-13,Male,Mumbai,Thane,Social Media
2187,Customer 2187,2024-08-06,Male,Delhi,South Delhi,Referral
2188,Customer 2188,2025-01-15,Male,Hyderabad,Hitech City,Referral
2189,Customer 2189,2024-11-02,Female,Pune,Koregaon Park,Paid Ads
2190,Customer 2190,2024-03-23,Female,Kolkata,Gariahat,Paid Ads
2191,Customer 2191,2024-03-19,Male,Chennai,Adyar,Referral
2192,Customer 2192,2023-08-05,Male,Pune,Kothrud,Referral
2193,Customer 2193,2023-12-26,Male,Mumbai,Navi Mumbai,Organic
2194,Customer 2194,2024-03-31,Male,Mumbai,Powai,Paid Ads
2195,Customer 2195,2024-05-28,Female,Chennai,T Nagar,Referral
2196,Customer 2196,2023-11-02,Other,Mumbai,Andheri,Referral
2197,Customer 2197,2024-07-08,Female,Bengaluru,HSR Layout,Referral
2198,Customer 2198,2024-05-21,Male,Delhi,West Delhi,Referral
2199,Customer 2199,2024-06-07,Male,Pune,Kothrud,Social Media
2200,Customer 2200,2023-08-05,Female,Kolkata,Park Street,Organic
2201,Customer 2201,2023-08-19,Male,Pune,Viman Nagar,Referral
2202,Customer 2202,2023-09-11,Female,Kolkata,Gariahat,Referral
2203,Customer 2203,2023-10-10,Female,Bengaluru,Indiranagar,Organic
2204,Customer 2204,2024-09-05,Female,Pune,Hinjewadi,Social Media
2205,Customer 2205,2025-02-03,Male,Delhi,North Delhi,Referral
2206,Customer 2206,2025-02-05,Female,Bengaluru,HSR Layout,Paid Ads
