order_id,customer_id,restaurant_id,order_datetime,order_status,payment_method,delivery_fee,platform_discount,restaurant_discount,gross_order_value,net_order_value,platform_commission_pct,platform_commission_amount
3531,476,50,2025-06-21 18:33:33,Returned,Wallet,0.0,44.9,40.8,594.58,508.88,25.25,128.49
3532,572,169,2025-06-11 13:13:12,Cancelled,COD,25.0,47.6,13.55,205.33,144.18,21.37,30.81
3533,387,94,2025-09-30 21:04:50,Delivered,UPI,15.0,0.0,0.0,719.54,719.54,20.42,146.93
3534,2453,181,2025-09-20 20:09:34,Delivered,UPI,15.0,123.41,101.1,938.21,713.7,18.18,129.75
3535,2649,102,2025-09-14 13:03:41,Delivered,UPI,25.0,0.0,0.0,187.35,187.35,25.53,47.83
3536,1610,12,2025-08-20 23:00:35,Cancelled,UPI,25.0,0.0,0.0,839.31,839.31,29.56,248.1
3537,2469,44,2025-06-21 11:39:45,Delivered,COD,35.0,23.37,10.7,473.97,439.9,24.27,106.76
3538,157,156,2025-09-10 22:52:21,Delivered,COD,35.0,21.64,21.18,158.58,115.76,20.41,23.63
3539,837,54,2025-09-02 23:14:08,Delivered,UPI,15.0,0.0,0.0,1062.19,1062.19,15.4,163.58
3540,1443,117,2025-08-04 20:55:44,Delivered,COD,35.0,126.71,52.12,629.07,450.24,27.31,122.96
3541,2429,64,2025-06-03 21:10:23,Delivered,UPI,35.0,41.05,27.0,365.86,297.81,23.89,71.15
3542,1344,8,2025-09-17 14:37:58,Delivered,COD,0.0,0.0,0.0,466.65,466.65,26.26,122.54
3543,1966,9,2025-08-03 21:12:22,Delivered,Wallet,35.0,0.0,0.0,1114.09,1114.09,28.39,316.29
3544,516,162,2025-09-09 17:20:01,Delivered,UPI,15.0,44.16,50.66,287.17,192.35,22.9,44.05
3545,976,55,2025-06-12 18:39:36,Delivered,COD,0.0,0.0,0.0,379.21,379.21,24.08,91.31
3546,1759,154,2025-07-15 14:16:28,Cancelled,UPI,25.0,0.0,0.0,797.18,797.18,26.73,213.09
3547,359,87,2025-09-13 11:50:54,Returned,Card,15.0,97.58,58.42,449.72,293.72,29.72,87.29
3548,357,131,2025-06-22 13:24:33,Delivered,COD,15.0,120.58,91.79,895.6,683.23,16.19,110.61
3549,93,36,2025-06-25 16:33:46,Delivered,UPI,25.0,0.0,0.0,198.47,198.47,25.37,50.35
3550,1619,12,2025-09-11 18:04:11,Delivered,Card,35.0,0.0,0.0,542.86,542.86,25.98,141.04
3551,1266,144,2025-06-12 20:42:27,Delivered,COD,15.0,107.82,36.31,513.11,368.98,16.74,61.77
3552,1652,41,2025-07-30 15:01:58,Delivered,UPI,15.0,40.66,10.49,350.05,298.9,18.62,55.66
3553,1903,13,2025-09-23 15:03:01,Delivered,Card,35.0,41.3,58.95,488.29,388.04,27.72,107.56
3554,1435,158,2025-06-06 23:55:08,Delivered,Card,35.0,70.85,34.58,868.85,763.42,23.22,177.27
3555,1416,120,2025-07-28 10:49:42,Cancelled,COD,0.0,237.26,82.76,1078.35,758.33,17.98,136.35
3556,1623,108,2025-08-02 23:52:37,Delivered,COD,0.0,0.0,0.0,590.81,590.81,29.54,174.53
3557,2005,190,2025-07-29 23:10:10,Cancelled,Card,25.0,0.0,0.0,1172.68,1172.68,24.66,289.18
3558,1288,37,2025-09-14 10:25:43,Delivered,UPI,0.0,72.44,28.95,290.01,188.62,16.85,31.78
3559,1226,171,2025-06-11 13:18:00,Delivered,UPI,15.0,21.57,30.22,178.15,126.36,17.97,22.71
3560,2170,144,2025-07-28 12:18:15,Delivered,UPI,25.0,110.99,59.66,1043.34,872.69,21.71,189.46
3561,2318,169,2025-06-08 12:44:13,Delivered,UPI,35.0,0.0,0.0,232.02,232.02,16.25,37.7
3562,347,72,2025-06-07 10:21:37,Delivered,UPI,35.0,12.8,12.98,175.95,150.17,25.9,38.89
3563,1053,21,2025-09-05 20:25:37,Delivered,UPI,35.0,0.0,0.0,360.42,360.42,15.32,55.22
3564,2805,78,2025-09-25 20:48:44,Delivered,UPI,35.0,0.0,0.0,202.35,202.35,15.75,31.87
3565,353,114,2025-06-02 11:25:32,Delivered,COD,35.0,44.4,51.88,396.42,300.14,25.88,77.68
3566,959,68,2025-07-26 21:30:40,Delivered,Card,0.0,0.0,0.0,180.08,180.08,26.64,47.97
3567,922,78,2025-06-12 20:46:30,Delivered,COD,35.0,151.97,45.32,789.33,592.04,23.23,137.53
3568,1410,121,2025-08-12 15:57:11,Delivered,COD,0.0,0.0,0.0,950.79,950.79,29.27,278.3
3569,1109,49,2025-07-09 23:14:58,Cancelled,Card,15.0,0.0,0.0,916.24,916.24,29.94,274.32
3570,927,22,2025-08-24 15:37:57,Delivered,Card,25.0,0.0,0.0,640.05,640.05,25.14,160.91
3571,1054,107,2025-08-28 13:00:21,Delivered,UPI,25.0,0.0,0.0,1158.31,1158.31,21.68,251.12
3572,2835,113,2025-08-31 16:03:11,Delivered,Card,35.0,0.0,0.0,437.47,437.47,24.73,108.19
3573,1537,105,2025-08-14 21:30:40,Cancelled,UPI,35.0,82.2,26.83,1162.51,1053.48,25.9,272.85
3574,1315,120,2025-06-30 22:45:28,Delivered,UPI,0.0,84.71,68.54,465.16,311.91,28.48,88.83
3575,984,1,2025-09-10 15:30:36,Delivered,UPI,35.0,0.0,0.0,760.48,760.48,23.62,179.63
3576,576,18,2025-07-02 12:29:32,Delivered,UPI,25.0,34.67,38.49,339.64,266.48,25.02,66.67
3577,569,31,2025-06-07 21:09:28,Delivered,UPI,15.0,86.51,64.62,542.2,391.07,23.16,90.57
3578,1537,21,2025-07-14 13:36:05,Delivered,Card,25.0,61.77,71.15,828.78,695.86,19.66,136.81
3579,232,36,2025-07-12 13:41:07,Delivered,UPI,15.0,116.78,29.51,597.99,451.7,25.81,116.58
3580,732,147,2025-07-13 21:17:13,Delivered,UPI,0.0,134.05,87.44,1102.99,881.5,17.92,157.96
3581,1984,171,2025-07-13 13:43:50,Delivered,COD,35.0,0.0,0.0,601.82,601.82,16.04,96.53
3582,2008,170,2025-09-10 14:46:47,Delivered,UPI,0.0,103.35,49.29,484.88,332.24,21.47,71.33
3583,2925,53,2025-08-31 16:07:30,Delivered,UPI,35.0,185.29,92.52,858.72,580.91,22.65,131.58
3584,2869,10,2025-08-31 16:57:42,Delivered,Card,25.0,124.79,87.38,1100.22,888.05,24.45,217.13
3585,1174,95,2025-07-10 21:45:04,Delivered,UPI,0.0,70.24,29.64,1109.34,1009.46,28.33,285.98
3586,2638,22,2025-08-06 11:34:31,Delivered,Card,35.0,58.49,23.11,764.14,682.54,26.02,177.6
3587,1192,58,2025-08-28 22:16:56,Delivered,COD,15.0,0.0,0.0,435.13,435.13,28.77,125.19
3588,2453,109,2025-06-27 23:09:20,Delivered,Card,25.0,0.0,0.0,447.3,447.3,19.95,89.24
3589,804,196,2025-08-21 11:38:42,Delivered,Wallet,25.0,75.05,69.22,1110.41,966.14,29.47,284.72
3590,556,141,2025-06-22 13:06:01,Delivered,UPI,35.0,66.37,24.42,507.19,416.4,28.89,120.3
3591,2704,57,2025-08-03 19:34:53,Cancelled,UPI,0.0,82.4,58.3,1150.13,1009.43,26.57,268.21
3592,1141,66,2025-06-03 20:04:59,Cancelled,UPI,35.0,0.0,0.0,200.28,200.28,26.79,53.66
3593,658,18,2025-06-17 16:21:12,Delivered,COD,35.0,0.0,0.0,203.15,203.15,18.54,37.66
3594,1072,163,2025-09-18 14:58:37,Delivered,UPI,35.0,0.0,0.0,564.0,564.0,16.89,95.26
3595,1675,51,2025-07-12 11:34:47,Delivered,COD,25.0,39.77,19.59,386.34,326.98,19.58,64.02
3596,81,184,2025-08-22 20:06:25,Delivered,Card,0.0,57.92,19.46,222.32,144.94,19.57,28.36
3597,1091,185,2025-06-19 19:19:10,Delivered,UPI,0.0,81.94,36.33,681.55,563.28,29.16,164.25
3598,1410,188,2025-08-28 21:25:25,Delivered,UPI,25.0,155.12,90.52,1185.69,940.05,28.33,266.32
3599,801,123,2025-06-14 17:25:21,Returned,COD,0.0,0.0,0.0,729.7,729.7,28.45,207.6
3600,2164,23,2025-06-05 14:55:49,Delivered,Card,0.0,0.0,0.0,520.46,520.46,20.29,105.6
3601,2823,115,2025-08-25 22:32:04,Cancelled,Card,35.0,26.3,31.92,787.44,729.22,25.54,186.24
3602,2481,100,2025-08-17 23:27:46,Delivered,Wallet,35.0,83.61,70.41,633.17,479.15,25.74,123.33
3603,174,137,2025-09-23 15:15:25,Delivered,UPI,25.0,0.0,0.0,851.23,851.23,24.46,208.21
3604,523,158,2025-08-27 11:48:03,Delivered,UPI,35.0,99.75,115.26,668.61,453.6,27.45,124.51
3605,801,105,2025-08-23 22:10:18,Delivered,UPI,0.0,57.4,29.69,821.27,734.18,23.27,170.84
3606,672,9,2025-07-21 12:22:24,Returned,UPI,15.0,31.03,15.99,264.35,217.33,27.07,58.83
3607,2405,3,2025-06-23 11:08:17,Delivered,Wallet,35.0,56.14,49.53,769.71,664.04,23.56,156.45
3608,2773,88,2025-06-12 23:02:05,Delivered,UPI,35.0,74.51,25.34,459.26,359.41,15.0,53.91
3609,1384,95,2025-07-01 21:11:15,Delivered,UPI,35.0,48.4,37.52,978.79,892.87,27.53,245.81
3610,2821,66,2025-06-15 10:20:36,Delivered,COD,15.0,0.0,0.0,782.09,782.09,19.38,151.57
3611,389,31,2025-07-18 18:33:09,Delivered,UPI,35.0,183.11,48.48,1065.6,834.01,27.84,232.19
3612,1752,49,2025-07-11 15:56:01,Returned,UPI,35.0,42.25,41.9,926.07,841.92,18.62,156.77
3613,2651,191,2025-07-14 18:46:04,Cancelled,COD,0.0,56.14,15.27,403.6,332.19,26.84,89.16
3614,300,32,2025-08-12 23:00:52,Delivered,UPI,15.0,22.3,20.56,359.5,316.64,26.99,85.46
3615,185,18,2025-07-27 17:58:45,Delivered,UPI,35.0,145.22,74.73,1034.08,814.13,22.5,183.18
3616,2576,69,2025-08-21 12:54:41,Delivered,Wallet,25.0,93.88,39.2,994.92,861.84,27.15,233.99
3617,2007,40,2025-06-22 22:49:10,Delivered,Card,25.0,28.83,41.78,842.9,772.29,25.84,199.56
3618,2640,45,2025-09-09 12:44:18,Cancelled,UPI,15.0,106.04,49.25,520.6,365.31,21.49,78.51
3619,1314,183,2025-08-18 21:15:15,Cancelled,Card,25.0,0.0,0.0,339.62,339.62,23.06,78.32
3620,457,93,2025-06-27 14:25:29,Delivered,UPI,25.0,0.0,0.0,461.89,461.89,22.07,101.94
3621,2762,36,2025-07-19 19:29:21,Returned,Card,25.0,0.0,0.0,203.8,203.8,25.58,52.13
3622,432,22,2025-06-06 23:56:55,Delivered,Card,25.0,0.0,0.0,859.4,859.4,22.97,197.4
3623,2812,104,2025-07-10 16:32:28,Delivered,COD,15.0,0.0,0.0,224.45,224.45,23.45,52.63
3624,2457,85,2025-07-21 15:08:26,Delivered,COD,15.0,162.5,48.86,765.01,553.65,29.91,165.6
3625,1879,159,2025-06-04 13:24:44,Delivered,UPI,0.0,46.14,58.07,680.43,576.22,24.99,144.0
3626,513,183,2025-06-03 15:16:31,Delivered,Card,25.0,27.69,23.36,672.77,621.72,24.23,150.64
3627,711,184,2025-07-05 12:16:39,Cancelled,Card,25.0,26.05,26.54,214.69,162.1,16.07,26.05
3628,95,63,2025-09-28 18:22:53,Delivered,Card,15.0,84.74,33.12,881.88,764.02,25.93,198.11
3629,1362,35,2025-08-10 21:41:21,Delivered,UPI,25.0,0.0,0.0,757.99,757.99,24.8,187.98
3630,569,82,2025-07-06 11:12:54,Delivered,Card,0.0,0.0,0.0,297.06,297.06,27.08,80.44
3631,1990,97,2025-07-17 15:58:14,Delivered,Card,35.0,19.88,8.56,295.35,266.91,18.03,48.12
3632,412,49,2025-06-23 17:53:38,Delivered,Card,0.0,95.2,115.85,1195.61,984.56,28.79,283.45
3633,2137,165,2025-06-13 15:29:22,Delivered,Card,15.0,0.0,0.0,1160.36,1160.36,25.68,297.98
3634,2571,84,2025-06-10 22:09:36,Delivered,Card,0.0,49.15,35.27,716.78,632.36,25.66,162.26
3635,1989,131,2025-06-10 22:03:55,Delivered,UPI,0.0,82.21,45.02,367.52,240.29,17.62,42.34
3636,936,126,2025-08-03 19:09:01,Delivered,UPI,0.0,0.0,0.0,794.92,794.92,15.91,126.47
3637,2070,67,2025-08-09 13:15:02,Delivered,UPI,35.0,0.0,0.0,956.59,956.59,27.38,261.91
3638,346,51,2025-07-18 18:09:31,Delivered,UPI,0.0,30.57,43.64,366.72,292.51,27.26,79.74
3639,110,35,2025-07-10 21:29:45,Returned,Wallet,0.0,0.0,0.0,989.83,989.83,20.01,198.06
3640,1979,94,2025-09-13 16:34:06,Cancelled,UPI,35.0,49.04,15.82,463.1,398.24,21.88,87.13
3641,2850,50,2025-07-20 18:06:08,Delivered,COD,25.0,22.12,13.22,236.75,201.41,16.02,32.27
3642,1614,15,2025-09-05 18:30:16,Delivered,COD,0.0,0.0,0.0,1032.95,1032.95,26.67,275.49
3643,1964,162,2025-07-17 21:08:59,Cancelled,Card,35.0,0.0,0.0,390.91,390.91,15.35,60.0
3644,1062,32,2025-08-08 19:02:55,Delivered,COD,0.0,102.72,83.31,824.63,638.6,21.48,137.17
3645,1194,189,2025-07-09 11:56:49,Delivered,Card,15.0,73.89,37.85,325.9,214.16,20.09,43.02
3646,2953,76,2025-08-11 21:01:48,Delivered,Wallet,15.0,0.0,0.0,631.23,631.23,29.36,185.33
3647,1090,158,2025-08-16 14:51:13,Delivered,UPI,25.0,9.79,5.27,228.64,213.58,23.06,49.25
3648,2879,77,2025-08-13 15:18:30,Cancelled,UPI,25.0,64.87,84.69,1004.63,855.07,17.51,149.72
3649,309,33,2025-09-30 21:01:49,Delivered,UPI,15.0,136.29,38.52,1103.15,928.34,23.3,216.3
3650,1952,135,2025-08-01 14:03:32,Delivered,UPI,35.0,99.75,97.79,584.24,386.7,17.83,68.95
3651,1584,93,2025-08-14 15:04:00,Delivered,UPI,15.0,0.0,0.0,285.65,285.65,15.14,43.25
3652,2774,161,2025-07-14 18:30:48,Delivered,Card,25.0,73.36,22.99,403.48,307.13,24.48,75.19
3653,1466,82,2025-08-19 22:31:27,Returned,UPI,0.0,0.0,0.0,440.73,440.73,24.44,107.71
3654,1537,183,2025-08-19 10:32:20,Cancelled,UPI,0.0,0.0,0.0,352.76,352.76,25.58,90.24
3655,489,32,2025-07-23 21:52:01,Cancelled,UPI,25.0,81.09,93.49,639.97,465.39,29.85,138.92
3656,1480,23,2025-09-27 10:28:18,Cancelled,Card,0.0,0.0,0.0,442.64,442.64,26.47,117.17
3657,2698,42,2025-06-29 18:53:34,Delivered,UPI,15.0,41.47,11.01,784.1,731.62,29.63,216.78
3658,2878,120,2025-08-05 15:15:34,Cancelled,UPI,35.0,91.02,54.39,827.16,681.75,18.49,126.06
3659,2805,12,2025-06-10 16:55:39,Delivered,Card,15.0,42.32,10.78,360.16,307.06,27.35,83.98
3660,295,20,2025-08-12 20:51:01,Delivered,COD,15.0,0.0,0.0,701.92,701.92,22.64,158.91
3661,2016,40,2025-09-18 21:08:41,Delivered,Card,35.0,90.54,30.41,676.49,555.54,16.25,90.28
3662,1945,116,2025-07-02 15:28:54,Delivered,UPI,15.0,120.24,57.14,614.55,437.17,23.54,102.91
3663,760,121,2025-08-12 10:57:25,Delivered,COD,0.0,0.0,0.0,1067.56,1067.56,22.28,237.85
3664,1382,129,2025-06-13 11:03:46,Cancelled,COD,35.0,0.0,0.0,181.9,181.9,27.97,50.88
3665,830,81,2025-08-31 15:56:56,Delivered,Card,15.0,45.93,14.6,427.85,367.32,28.56,104.91
3666,10,103,2025-06-20 18:59:53,Returned,UPI,35.0,0.0,0.0,275.08,275.08,29.64,81.53
3667,270,2,2025-06-02 22:42:42,Delivered,COD,25.0,24.05,35.84,218.33,158.44,22.69,35.95
3668,23,177,2025-09-07 17:06:20,Delivered,COD,0.0,65.6,64.83,1075.22,944.79,22.58,213.33
3669,2116,137,2025-06-17 20:38:23,Delivered,UPI,0.0,0.0,0.0,743.88,743.88,29.57,219.97
3670,1663,13,2025-07-19 11:56:20,Cancelled,UPI,0.0,27.91,32.09,443.15,383.15,18.21,69.77
3671,2501,162,2025-07-22 11:02:04,Cancelled,Card,15.0,73.51,58.35,592.71,460.85,20.59,94.89
3672,93,43,2025-07-05 23:02:09,Delivered,UPI,25.0,0.0,0.0,1189.06,1189.06,27.63,328.54
3673,1561,27,2025-07-12 14:59:54,Delivered,Card,15.0,0.0,0.0,896.42,896.42,25.97,232.8
3674,1500,158,2025-09-30 22:24:44,Delivered,COD,25.0,19.7,14.21,343.98,310.07,26.05,80.77
3675,2806,187,2025-06-20 23:23:45,Delivered,Card,15.0,0.0,0.0,430.2,430.2,23.62,101.61
3676,1920,159,2025-08-06 16:38:55,Cancelled,UPI,25.0,88.31,113.35,1002.94,801.28,20.6,165.06
3677,2865,11,2025-09-09 11:30:45,Delivered,COD,35.0,0.0,0.0,920.57,920.57,25.38,233.64
3678,1188,7,2025-07-31 22:36:55,Delivered,Card,15.0,22.78,6.83,282.49,252.88,23.72,59.98
3679,330,133,2025-09-11 16:05:30,Delivered,UPI,0.0,0.0,0.0,1195.06,1195.06,22.17,264.94
3680,1756,74,2025-06-23 23:47:36,Delivered,COD,0.0,33.79,20.38,229.82,175.65,22.89,40.21
3681,2552,111,2025-07-18 17:21:42,Delivered,COD,25.0,0.0,0.0,701.9,701.9,23.56,165.37
3682,1166,34,2025-09-05 23:36:48,Delivered,UPI,25.0,64.71,30.87,1082.91,987.33,17.24,170.22
3683,1897,192,2025-07-17 21:01:29,Delivered,UPI,35.0,0.0,0.0,598.71,598.71,21.51,128.78
3684,567,126,2025-07-16 23:42:59,Delivered,Card,0.0,77.03,104.83,957.33,775.47,18.02,139.74
3685,507,76,2025-07-31 15:55:29,Delivered,Card,15.0,158.21,57.05,633.81,418.55,28.61,119.75
3686,1290,51,2025-09-17 23:14:05,Cancelled,UPI,0.0,0.0,0.0,787.79,787.79,20.45,161.1
3687,102,75,2025-09-28 16:02:59,Cancelled,Card,35.0,0.0,0.0,514.51,514.51,22.6,116.28
3688,1616,75,2025-06-22 16:32:40,Cancelled,COD,25.0,0.0,0.0,563.5,563.5,15.6,87.91
3689,1013,65,2025-09-13 18:21:26,Delivered,UPI,35.0,85.42,80.58,514.63,348.63,18.23,63.56
3690,2975,156,2025-07-20 14:15:40,Delivered,UPI,0.0,63.57,43.42,1142.89,1035.9,29.33,303.83
3691,1045,147,2025-09-20 18:12:59,Delivered,UPI,0.0,0.0,0.0,779.16,779.16,19.53,152.17
3692,700,45,2025-08-14 13:03:14,Cancelled,UPI,15.0,83.21,36.6,557.88,438.07,17.61,77.14
3693,71,144,2025-08-25 15:27:31,Delivered,Card,25.0,104.36,35.22,1173.53,1033.95,25.37,262.31
3694,1275,42,2025-07-12 10:39:19,Delivered,COD,25.0,35.12,42.47,465.98,388.39,27.06,105.1
3695,2842,181,2025-07-18 20:45:02,Delivered,Card,25.0,91.53,40.04,441.67,310.1,28.08,87.08
3696,837,177,2025-07-07 19:45:15,Delivered,COD,25.0,56.93,22.84,629.62,549.85,23.13,127.18
3697,535,113,2025-08-25 13:37:45,Delivered,UPI,25.0,63.4,25.27,288.92,200.25,21.79,43.63
3698,2047,131,2025-06-27 20:09:15,Cancelled,UPI,25.0,46.34,20.89,834.81,767.58,23.61,181.23
3699,1527,197,2025-09-19 16:38:41,Delivered,COD,25.0,34.22,23.46,410.7,353.02,17.79,62.8
3700,2850,178,2025-08-08 22:49:47,Returned,UPI,0.0,0.0,0.0,1022.53,1022.53,25.22,257.88
3701,873,94,2025-08-18 19:27:51,Delivered,UPI,0.0,149.84,58.78,794.9,586.28,16.74,98.14
3702,2002,187,2025-06-08 20:25:30,Delivered,UPI,25.0,29.53,27.2,254.83,198.1,29.12,57.69
3703,2352,122,2025-06-23 11:41:03,Delivered,UPI,35.0,246.45,95.28,1089.37,747.64,25.73,192.37
3704,2851,68,2025-09-13 21:56:47,Delivered,UPI,35.0,14.94,15.47,253.96,223.55,15.01,33.55
3705,1082,119,2025-08-27 19:33:51,Delivered,UPI,35.0,55.65,23.15,634.02,555.22,19.83,110.1
3706,799,125,2025-08-04 21:17:23,Cancelled,COD,0.0,158.86,107.38,1170.97,904.73,16.77,151.72
3707,960,133,2025-09-12 17:33:56,Delivered,Card,25.0,0.0,0.0,414.88,414.88,17.59,72.98
3708,22,102,2025-06-22 14:56:29,Delivered,UPI,0.0,0.0,0.0,393.21,393.21,27.1,106.56
3709,200,5,2025-07-14 20:23:43,Delivered,Card,15.0,175.35,64.84,838.88,598.69,23.59,141.23
3710,2993,113,2025-08-21 19:14:54,Delivered,Card,25.0,52.92,19.96,650.1,577.22,27.23,157.18
3711,2621,191,2025-06-02 15:51:51,Delivered,UPI,15.0,21.21,6.92,391.61,363.48,27.29,99.19
3712,38,120,2025-06-02 21:54:20,Delivered,Wallet,35.0,95.27,54.64,1099.72,949.81,29.22,277.53
3713,594,107,2025-09-09 13:52:36,Delivered,Card,35.0,0.0,0.0,150.1,150.1,15.79,23.7
3714,179,171,2025-09-10 13:15:02,Cancelled,Wallet,25.0,0.0,0.0,851.14,851.14,21.31,181.38
3715,2178,160,2025-06-01 10:17:38,Delivered,COD,0.0,212.56,65.6,1018.49,740.33,24.61,182.2
3716,2169,196,2025-08-29 13:10:01,Delivered,Card,25.0,0.0,0.0,520.73,520.73,24.36,126.85
3717,1700,195,2025-09-10 21:15:07,Delivered,UPI,15.0,104.16,155.78,1181.38,921.44,24.77,228.24
3718,822,134,2025-06-05 23:50:13,Delivered,COD,15.0,0.0,0.0,1101.68,1101.68,28.93,318.72
3719,928,42,2025-07-20 10:48:00,Returned,UPI,15.0,0.0,0.0,1156.26,1156.26,20.27,234.37
3720,170,177,2025-09-19 18:35:53,Delivered,Card,0.0,8.55,11.53,219.13,199.05,17.97,35.77
3721,2347,72,2025-06-13 19:55:16,Delivered,Card,0.0,91.32,64.32,689.14,533.5,26.21,139.83
3722,2270,92,2025-09-19 16:01:12,Cancelled,UPI,15.0,100.49,76.51,1134.65,957.65,25.21,241.42
3723,1975,118,2025-07-12 19:10:07,Delivered,UPI,15.0,38.5,47.38,757.96,672.08,24.02,161.43
3724,1671,139,2025-07-26 21:53:28,Delivered,UPI,35.0,0.0,0.0,1053.63,1053.63,21.41,225.58
3725,68,68,2025-06-27 15:33:40,Delivered,UPI,15.0,0.0,0.0,1151.73,1151.73,26.76,308.2
3726,1060,133,2025-09-07 12:11:25,Delivered,UPI,25.0,80.51,57.15,636.4,498.74,22.38,111.62
3727,2441,77,2025-07-02 17:53:44,Delivered,Card,25.0,72.11,87.78,568.0,408.11,29.98,122.35
3728,646,173,2025-09-28 11:34:41,Delivered,Card,25.0,108.28,56.76,917.7,752.66,16.74,126.0
3729,581,128,2025-06-19 16:49:21,Delivered,Card,35.0,0.0,0.0,690.06,690.06,22.09,152.43
3730,1375,58,2025-06-22 18:54:10,Returned,Card,25.0,11.03,14.25,406.38,381.1,24.34,92.76
3731,2377,153,2025-07-07 14:50:38,Cancelled,UPI,25.0,205.11,68.41,1102.13,828.61,25.98,215.27
3732,2573,17,2025-09-26 11:19:29,Returned,UPI,35.0,0.0,0.0,635.3,635.3,25.46,161.75
3733,2969,24,2025-07-10 20:45:21,Delivered,UPI,0.0,0.0,0.0,817.94,817.94,29.77,243.5
3734,2335,65,2025-06-15 12:09:08,Delivered,UPI,35.0,60.88,42.7,353.69,250.11,22.48,56.22
3735,1603,178,2025-06-11 14:44:09,Cancelled,Card,35.0,0.0,0.0,497.03,497.03,22.99,114.27
3736,453,191,2025-09-19 12:46:33,Delivered,Card,0.0,37.32,29.81,312.53,245.4,24.47,60.05
3737,1673,31,2025-07-06 10:40:14,Delivered,Card,35.0,102.06,35.82,561.49,423.61,25.53,108.15
3738,1217,110,2025-06-12 16:25:09,Delivered,COD,0.0,0.0,0.0,851.1,851.1,29.1,247.67
3739,1220,38,2025-09-22 16:20:55,Delivered,UPI,35.0,88.07,39.94,420.11,292.1,22.98,67.12
3740,1133,180,2025-06-04 16:33:19,Delivered,UPI,0.0,0.0,0.0,1095.82,1095.82,22.76,249.41
3741,2558,34,2025-09-25 15:50:49,Delivered,COD,15.0,114.95,110.79,1149.6,923.86,21.88,202.14
3742,2096,134,2025-09-18 23:04:14,Delivered,COD,25.0,40.59,13.37,340.48,286.52,28.31,81.11
3743,2075,119,2025-08-26 13:56:05,Returned,Wallet,35.0,85.56,88.3,1039.7,865.84,19.36,167.63
3744,1565,33,2025-09-08 10:09:00,Delivered,Card,25.0,69.89,21.81,569.58,477.88,25.14,120.14
3745,2094,25,2025-09-06 12:28:34,Delivered,COD,35.0,91.61,96.58,1049.05,860.86,20.47,176.22
3746,694,19,2025-09-07 15:33:14,Cancelled,UPI,0.0,35.62,29.83,471.37,405.92,30.0,121.78
3747,222,62,2025-06-15 11:28:13,Delivered,COD,0.0,120.58,51.81,977.09,804.7,20.91,168.26
3748,184,62,2025-07-28 19:02:24,Cancelled,Card,35.0,0.0,0.0,881.13,881.13,27.9,245.84
3749,1598,56,2025-09-13 14:00:55,Cancelled,Card,0.0,74.22,100.24,568.42,393.96,27.45,108.14
3750,1917,124,2025-08-11 20:04:28,Delivered,COD,25.0,102.09,52.99,618.56,463.48,27.8,128.85
3751,2234,85,2025-08-22 18:42:08,Delivered,COD,25.0,107.63,70.52,805.39,627.24,18.06,113.28
3752,34,98,2025-08-21 21:05:50,Cancelled,UPI,0.0,0.0,0.0,747.81,747.81,18.62,139.24
3753,2903,62,2025-06-20 13:14:29,Delivered,Card,35.0,47.74,35.91,542.71,459.06,28.12,129.09
3754,1095,198,2025-07-29 21:45:50,Delivered,UPI,0.0,0.0,0.0,1002.69,1002.69,16.41,164.54
3755,2786,138,2025-08-11 13:31:44,Delivered,Card,15.0,36.17,10.31,233.15,186.67,28.49,53.18
3756,497,71,2025-06-20 20:12:54,Delivered,UPI,0.0,106.52,46.74,505.61,352.35,29.02,102.25
3757,1249,74,2025-09-24 17:04:09,Cancelled,Card,35.0,96.56,24.9,390.0,268.54,19.75,53.04
3758,685,116,2025-09-22 21:41:20,Delivered,UPI,0.0,35.64,13.21,583.9,535.05,29.18,156.13
3759,1604,39,2025-08-28 14:54:03,Delivered,COD,35.0,79.27,42.98,733.77,611.52,18.32,112.03
3760,68,150,2025-09-05 18:28:04,Delivered,UPI,35.0,0.0,0.0,483.51,483.51,19.89,96.17
3761,1936,2,2025-06-15 18:48:25,Delivered,UPI,35.0,0.0,0.0,322.97,322.97,19.83,64.04
3762,1367,90,2025-09-03 18:33:38,Delivered,UPI,35.0,0.0,0.0,511.42,511.42,29.62,151.48
3763,1984,55,2025-08-22 16:01:31,Delivered,COD,0.0,77.42,94.41,704.38,532.55,27.67,147.36
3764,956,116,2025-08-06 15:40:52,Returned,Card,35.0,0.0,0.0,1125.77,1125.77,29.24,329.18
3765,955,97,2025-06-28 19:37:17,Delivered,UPI,35.0,0.0,0.0,1079.12,1079.12,24.25,261.69
3766,1109,5,2025-09-07 11:37:35,Cancelled,Card,15.0,89.37,103.44,1172.77,979.96,23.54,230.68
3767,1266,199,2025-07-10 18:05:01,Cancelled,Card,25.0,0.0,0.0,1034.29,1034.29,24.69,255.37
3768,2548,163,2025-06-19 13:18:40,Cancelled,UPI,15.0,59.73,79.54,453.93,314.66,21.0,66.08
3769,1755,16,2025-07-17 23:35:54,Delivered,UPI,35.0,81.93,78.69,1058.05,897.43,23.43,210.27
3770,2139,122,2025-07-29 10:05:53,Delivered,COD,25.0,157.82,63.36,1037.96,816.78,29.12,237.85
3771,2734,174,2025-07-06 23:41:29,Delivered,UPI,15.0,35.36,10.26,890.88,845.26,21.59,182.49
